Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production,Fertilizer_per_ha,Rainfall_norm
Groundnut,2011,Kharif,Madhya Pradesh,313.3908237972221,1521.7641985359405,12293.628949967133,536.3757974164107,2643.7891273932264,828.5392525799022,39.227788487903084,1.014509465690627
Sugarcane,2006,Kharif,Madhya Pradesh,136.39771108388032,1209.771452154792,27471.5041105083,2563.2873980954587,6554.748468244961,894.0526877991833,201.407368878897,0.806514301436528
Wheat,2016,Kharif,Rajasthan,508.5978747665438,1805.7758291471364,158331.2080580157,10422.027989665496,12000.0,6103.174497198525,311.3092207290343,1.2038505527647576
Groundnut,2015,Rabi,Uttar Pradesh,342.6124851243685,914.7765454686867,16311.092003242165,1723.4459745570425,2018.914318347428,691.7052518621828,47.60799069339587,0.6098510303124578
Wheat,2019,Whole Year,Maharashtra,1044.9724761217533,829.5148713873584,53970.995821915596,2582.731465351568,1558.4891949702696,1628.5783130770806,51.64824629852476,0.553009914258239
Potato,2013,Whole Year,Rajasthan,27.868579181167853,719.4950291378267,4061.6628154834198,164.01907529540594,4623.629994700288,128.85399861172766,145.74344781193875,0.47966335275855115
Groundnut,2014,Kharif,Maharashtra,255.5619087398349,813.1617439462914,44296.48397599965,4570.016663564373,2409.3811626499664,615.746048808628,173.329758704745,0.5421078292975275
Sugarcane,2013,Rabi,Punjab,102.52600651438662,421.2535893339342,30904.20647685454,1626.5689386688891,2585.434342520943,265.0742582438211,301.4279744965782,0.2808357262226228
Rice,2010,Kharif,Madhya Pradesh,131.47973150483182,758.0303864016921,68388.97364360624,4184.506870467757,5173.342842741516,680.1897279460978,520.148412693503,0.5053535909344614
Sugarcane,2017,Rabi,Karnataka,478.99858010095227,505.2828345261412,26777.653370015996,2660.916389478893,1110.8689991779352,532.1046732843969,55.90340865806412,0.3368552230174275
Sugarcane,2007,Kharif,Bihar,43.67288400520923,1373.5365176949467,5731.579124171526,478.9173038263643,5468.906090685641,238.84290133389626,131.23885117108074,0.9156910117966311
Wheat,2005,Rabi,Gujarat,287.0805319419382,1716.0875336576419,21208.104744905464,1360.9789901805286,4742.840893239439,1361.5772865471554,73.87510605976857,1.1440583557717612
Wheat,2008,Rabi,Bihar,253.7951574390163,1149.7378447001943,19908.959464901858,895.6851905424912,1117.7477748287538,283.6789724897737,78.444993457709,0.7664918964667962
Sugarcane,2018,Whole Year,Karnataka,69.41205159083458,746.7452032158424,5996.851581494779,578.2170104937501,2442.284730296195,169.52399369882698,86.39496231640882,0.49783013547722826
Sugarcane,2018,Kharif,Gujarat,295.8011613819396,1384.9241219757284,136717.22459667543,5201.14751859227,4369.957824297241,1292.638599617218,462.19299463853565,0.9232827479838189
Sugarcane,2007,Whole Year,Punjab,98.11460061460625,1032.333142256138,38562.582170517395,4350.937480893268,5389.9822524188485,528.8359560158912,393.0361223401506,0.6882220948374254
Wheat,2018,Whole Year,Karnataka,3418.5797473961416,1506.6814776661863,327453.7582008689,11471.231339248081,4335.526934108981,14821.344571235446,95.78649099828178,1.0044543184441241
Sugarcane,2016,Rabi,Madhya Pradesh,1035.2103910536375,624.5574611350467,18118.66116743306,1820.805306013061,1383.1199679213018,1431.8201628659056,17.502394995274226,0.41637164075669775
Sugarcane,2005,Kharif,Karnataka,265.2603910899955,655.7986994083337,43481.309312379446,2714.315806210832,3409.7216074432486,904.4640870984042,163.91934405927736,0.4371991329388892
Potato,2007,Rabi,Madhya Pradesh,145.7513036376064,1376.7716047090032,23257.594469915184,897.7576428427242,9418.39618570482,1372.7435222419372,159.5704044455237,0.9178477364726688
Cotton,2020,Rabi,Karnataka,448.0300944553178,1040.8799025880662,29630.680049480176,1784.8897587439346,1719.6197969350274,770.4414200480347,66.13546816649223,0.6939199350587109
Rice,2018,Rabi,Karnataka,614.5996630030119,1467.094514757407,168044.42928001762,7083.943436527272,8610.560139717192,5292.047360137352,273.420959033611,0.9780630098382713
Maize,2018,Kharif,Andhra Pradesh,332.10098944774876,663.6641579589907,15429.720858258332,518.4288242544241,752.922620539454,250.04634725874456,46.46093010417234,0.44244277197266046
Rice,2008,Kharif,Bihar,72.37225128281068,1245.1436988716591,26909.487035512513,1181.744651409719,3171.9995471658713,229.56474829645012,371.82050521487446,0.8300957992477728
Cotton,2017,Rabi,Maharashtra,190.27962115145468,1295.91927558498,41430.099427483176,4422.242484600348,4674.340097994693,889.4316629794837,217.73271975618732,0.86394618372332
Maize,2017,Kharif,Rajasthan,268.7054207346559,358.29544978757906,12579.664933016056,384.8652723303155,474.91553601579284,127.61237891854823,46.81582120160635,0.23886363319171938
Groundnut,2019,Rabi,Andhra Pradesh,346.6549902576742,1048.4604819892577,32565.07082648752,3818.383472252184,2488.83301650385,862.7663850891201,93.9408684187162,0.6989736546595051
Sugarcane,2018,Kharif,Maharashtra,356.3936154268515,200.0,40126.611046026366,822.5893216162257,2049.9719259742374,730.5969062215045,112.59071237279841,0.13333333333333333
Cotton,2012,Kharif,Andhra Pradesh,588.1598014999402,1711.4340248554095,79755.12736118675,6844.889330970344,9353.077180337796,5501.104017801097,135.6011192158886,1.140956016570273
Potato,2013,Whole Year,Uttar Pradesh,1224.2263181922383,457.0793526806574,370217.70669411914,39113.94441216082,3632.0740961295405,4446.480698106069,302.4095309769222,0.30471956845377157
Groundnut,2007,Rabi,Gujarat,824.7468147610663,964.9984306787636,266746.5210036194,30247.925760326078,7262.2741399597135,5989.537464853436,323.42837368932106,0.6433322871191758
Sugarcane,2010,Whole Year,Madhya Pradesh,496.89752357599804,1047.7943353812861,70251.98744766373,2416.567159370108,9372.000724072983,4656.923950744325,141.38123881577172,0.6985295569208574
Wheat,2014,Whole Year,Rajasthan,54.09572761104496,617.0392248977096,16623.999281256627,1493.1817399442295,3936.1194300897537,212.92724453467684,307.30706500123745,0.4113594832651397
Soybean,2015,Rabi,Andhra Pradesh,1015.982986898163,1882.1421071111054,733744.5804176168,22551.582164980882,12000.0,12191.795842777956,722.201641050869,1.254761404740737
Cotton,2019,Rabi,Andhra Pradesh,653.6471125209047,738.7373295256629,42275.317787898515,2336.182651678701,2892.0710466554524,1890.393888851647,64.67605681734956,0.49249155301710856
Wheat,2009,Kharif,Punjab,180.016851480299,928.5930689067252,15473.891621282823,1442.052745508009,1623.2599673897278,292.21414846351166,85.9580172302718,0.6190620459378168
Cotton,2020,Rabi,Karnataka,253.58189730472427,739.7257604068699,9463.03064826718,516.6561372314411,1513.9747634920009,383.9165929977728,37.317453449351106,0.49315050693791324
Potato,2010,Whole Year,Uttar Pradesh,264.72648625707143,735.9037707577793,27306.221913093403,1401.8324255016867,3055.7762664158668,808.9449137960249,103.14880954743906,0.49060251383851955
Cotton,2008,Whole Year,Rajasthan,144.69284867530243,1000.958445885348,26077.15883513537,824.180649508856,10595.725687616938,1533.1257335233722,180.22424103110822,0.6673056305902321
Wheat,2014,Rabi,Rajasthan,30.034855445937634,1366.3748407155263,482.86989254769304,12.865493397881595,2487.2449460394855,74.7040424129349,16.07698406995342,0.9109165604770175
Potato,2010,Whole Year,Gujarat,64.08105894502991,1122.0590187422713,10335.964743869625,325.8702202406276,5646.525136367705,361.835310098172,161.29516137890346,0.7480393458281809
Maize,2020,Kharif,Rajasthan,82.44993473236008,708.6620855784332,7983.265945914611,858.580114651039,1733.9733772928955,142.9659917854492,96.82561874462378,0.47244139038562216
Rice,2011,Whole Year,Tamil Nadu,23.071632954771463,1047.168692227471,2719.316411094002,57.43156160672032,4663.1325290994255,107.58608213083711,117.86406347677345,0.6981124614849806
Sugarcane,2013,Kharif,Rajasthan,64.33349913420707,434.84762472230307,4013.7583050138833,358.3747799110709,632.2156886674004,40.672647459516334,62.38986467440115,0.28989841648153536
Cotton,2014,Whole Year,Andhra Pradesh,962.4087898603195,1582.4675937407642,132298.12819193336,12814.717253557475,7227.210207300554,6955.530629674276,137.46562748157632,1.0549783958271761
Sugarcane,2011,Kharif,Tamil Nadu,438.3869673145121,822.316159059541,311526.7401897377,23921.77402146438,3841.5535133925905,1684.0869945125867,710.6204413377073,0.5482107727063606
Soybean,2010,Kharif,Maharashtra,76.31108135390978,846.3921848542477,5008.807382497203,466.2074500540656,1409.607039090752,107.56863743709826,65.63669775910701,0.5642614565694984
Wheat,2005,Rabi,Karnataka,107.13950074522215,200.0,2049.478194638923,174.6708102619075,771.5835934939089,82.66708099014184,19.129062394201224,0.13333333333333333
Sugarcane,2006,Kharif,Tamil Nadu,1069.57895619199,821.9863064222809,426794.91120701644,27978.90271441752,4972.886723848754,5318.894991355156,399.0307669538765,0.5479908709481872
Wheat,2005,Rabi,Maharashtra,1038.3214002012912,1807.0449958284012,269896.7925281539,15727.167545651266,9368.312941947313,9727.319811406613,259.93569281710955,1.2046966638856007
Sugarcane,2013,Whole Year,Uttar Pradesh,266.09824828533755,1325.1844921668567,37445.908221448706,4273.821288802368,2958.3054252931165,787.1998915635088,140.72211471792704,0.8834563281112378
Rice,2014,Whole Year,Bihar,1002.0039583217915,1549.0487036056525,308823.31858772103,36192.17800446438,9221.201759667305,9239.680663670508,308.2056872359611,1.0326991357371016
Rice,2014,Whole Year,Madhya Pradesh,97.6036789496356,1102.4748580345226,16420.402525427435,1397.8219105908593,4998.487916702023,487.87080985541706,168.23548765923582,0.7349832386896817
Potato,2013,Kharif,Andhra Pradesh,321.4467513004098,200.0,218971.04695922305,8699.694292825308,2224.5432311722666,715.0721947876416,681.204728538639,0.13333333333333333
Rice,2011,Whole Year,Tamil Nadu,41.71158770307812,1081.3209331371938,14731.088329252801,954.4259790319957,5327.0527946061175,222.19982984114048,353.1653705947452,0.7208806220914625
Potato,2020,Whole Year,Bihar,158.0348857563257,1140.5458368869154,19553.99972688851,1362.0093890842904,4270.301926171031,674.8566770474564,123.73217238274123,0.7603638912579436
Rice,2017,Rabi,Karnataka,253.07650678991564,1453.0376135233782,108565.61029404086,10400.260338880606,12000.0,3036.918081478988,428.9833602933502,0.9686917423489189
Rice,2006,Rabi,Punjab,32.39257801996034,1033.4668624953385,28217.339034885743,2448.636152124245,5165.024828598074,167.3084697353954,871.105072819403,0.6889779083302257
Rice,2010,Whole Year,Uttar Pradesh,498.5676785003767,702.6940459489042,122963.06991095727,8789.57766591033,5271.9191346733,2628.4084842157818,246.63265432852236,0.4684626972992695
Wheat,2015,Whole Year,Madhya Pradesh,609.258082757278,1005.3597753737415,119735.78584834542,10541.114215967635,8593.002004126016,5235.355926163264,196.52720125839824,0.670239850249161
Cotton,2008,Kharif,Karnataka,823.3183033388214,895.9828807921104,39272.87185623273,879.935583028708,2113.8665464465525,1740.3850185050694,47.70071513893055,0.5973219205280736
Potato,2005,Kharif,Uttar Pradesh,4028.286090549907,1285.6400565161453,1133532.1303389024,100000.0,6984.948965572371,28137.372761216142,281.3931545224888,0.8570933710107635
Sugarcane,2005,Whole Year,Punjab,403.45187798996017,1006.3632670491111,78565.6223179378,3234.0142630878577,4962.615018557982,2002.176348978399,194.73356453156202,0.6709088446994074
Rice,2016,Rabi,Maharashtra,226.5805584460804,604.4374987150959,33688.58768757476,2885.1214394546223,4125.14815201669,934.6783719567582,148.68260506821758,0.4029583324767306
Wheat,2009,Whole Year,Punjab,35.78398291207485,1305.1049183424575,10536.237654336806,330.809680162054,7376.215293825887,263.95036203005066,294.4400482256403,0.8700699455616383
Wheat,2016,Kharif,Tamil Nadu,391.63994808230416,717.5141244108628,64146.52583381322,2017.157013536636,3576.8845306759076,1400.8508718903092,163.7895371703314,0.4783427496072419
Wheat,2006,Rabi,Madhya Pradesh,478.8174481757628,907.8015098025098,94953.22906281192,2237.645423562891,5452.840286065466,2610.9150710838626,198.30778812378782,0.6052010065350065
Potato,2008,Rabi,Rajasthan,48.076104901472746,841.2368818551629,20979.42810062602,2329.204941557158,5867.161650309041,282.0702789741554,436.37953082141945,0.5608245879034419
Cotton,2005,Kharif,Gujarat,183.44139001997917,1156.750333815356,8033.754423864677,646.3627478865664,2742.740041074885,503.1320455982317,43.7946660946567,0.7711668892102373
Potato,2008,Whole Year,Andhra Pradesh,247.98273114503064,432.9226993837774,13738.843007872649,772.0706818252409,1027.037897957946,254.68766292506274,55.40241832338559,0.2886151329225183
Sugarcane,2015,Whole Year,Andhra Pradesh,461.937930825548,1064.4487106240742,37768.99572098161,3730.7373273839157,2059.419622259162,951.3240390079291,81.76205762857168,0.7096324737493829
Cotton,2010,Whole Year,Maharashtra,683.6798105250509,1536.197579175952,470358.24875352567,38855.45772122763,12000.0,8204.157726300611,687.9803111229817,1.0241317194506345
Maize,2014,Kharif,Karnataka,128.52600526029062,1093.0971370449495,32480.42608571109,2663.6564646402926,9968.177103780981,1281.169982876063,252.71481845196848,0.728731424696633
Groundnut,2008,Rabi,Madhya Pradesh,311.5727924082594,749.6566706969602,94270.3193411438,6476.774362563243,4822.425387919218,1502.5365442944744,302.5627450089407,0.49977111379797345
Wheat,2005,Kharif,Rajasthan,487.1063994952714,885.4568390180334,141650.14636334952,2945.285863121154,1841.4129034356026,896.9640093766502,290.79918988977397,0.5903045593453556
Potato,2011,Whole Year,Maharashtra,196.73643128273076,1183.0865039115529,9713.490981378482,445.3271421458827,1656.1051681733936,325.81622061532016,49.37311771920465,0.7887243359410353
Maize,2018,Kharif,Gujarat,147.56153026960195,1302.133875689329,3970.598624594781,122.72194984733905,1396.6974034469995,206.09880617621886,26.908087882663647,0.8680892504595527
Soybean,2006,Rabi,Tamil Nadu,575.4171959792839,1726.7715357748175,62891.60002126815,5423.833548857171,8501.851694535797,4892.111662701511,109.2973940659437,1.1511810238498783
Potato,2013,Kharif,Tamil Nadu,197.6980685395974,318.41583795389613,61925.82510689046,2778.1214549291094,2972.8528030198386,587.7272572095502,313.2343455064519,0.21227722530259743
Rice,2017,Whole Year,Rajasthan,58.17741273897235,1168.546995892824,7426.316114796637,482.8343174547049,4505.111823339131,262.09574998162486,127.6494736559819,0.779031330595216
Groundnut,2007,Rabi,Rajasthan,1271.1163324194304,1133.426688232449,57894.669506066966,3204.066421413683,860.2578285195076,1093.4877759228198,45.54631864093101,0.7556177921549659
Rice,2012,Kharif,Rajasthan,66.45001504715448,1019.9583698202018,4755.438274554945,163.20604141092275,2476.2466727365154,164.54662866380767,71.56414142540638,0.6799722465468012
Cotton,2017,Kharif,Punjab,218.4576445467667,1209.9478075622073,13189.809007528249,1527.8682131729086,3100.319316302038,677.2884551821853,60.376962476607765,0.8066318717081382
Groundnut,2012,Rabi,Andhra Pradesh,360.0044063933162,946.7088284353958,27024.57552785258,3063.017579179638,1412.373339081069,508.4606255416261,75.06734653221821,0.6311392189569306
Potato,2007,Rabi,Bihar,422.5255412876954,600.5338300569176,23753.475997342466,676.0433715668521,720.623995776362,304.4820438803093,56.217846440598606,0.40035588670461175
Sugarcane,2008,Whole Year,Madhya Pradesh,299.9273168276522,1146.0866666678128,55446.49554673924,5696.380849926424,12000.0,3599.1278019318265,184.8664407537129,0.7640577777785419
Maize,2006,Rabi,Bihar,7.166726728728909,1342.1645248970672,532.379053852722,36.647572990165656,3435.6418054244828,24.622305957274087,74.28482681202284,0.8947763499313781
Sugarcane,2008,Whole Year,Punjab,105.31791864290125,1028.7087486003086,34280.27864486751,3337.993744993813,4856.9086944800865,511.51951474125343,325.49331667957443,0.6858058324002058
Potato,2015,Kharif,Karnataka,349.16633672245797,1526.7041445123373,25292.209511209916,888.1539726426361,8114.531898918738,2833.3213773629864,72.43599067602541,1.017802763008225
Cotton,2015,Whole Year,Tamil Nadu,214.66703431203806,943.1712929554606,32584.43288937245,1082.6964343286468,5175.561813930215,1111.0225054950313,151.79057647951672,0.628780861970307
Rice,2015,Kharif,Andhra Pradesh,452.1434786932725,1257.2546453706948,68471.2589027089,7468.553924386725,5538.02322329022,2503.98108526257,151.4370153045131,0.8381697635804632
Groundnut,2020,Rabi,Rajasthan,833.633605335594,338.21555422445545,191265.8597930997,20997.53890046043,1744.8998303271774,1454.6071365051112,229.43635977355092,0.22547703614963696
Sugarcane,2018,Kharif,Gujarat,449.4501089483172,2059.094020857422,97531.76194573319,6494.758653445331,11702.909817710699,5259.874092582405,217.00242141213604,1.3727293472382813
Potato,2013,Rabi,Gujarat,102.02125082673003,947.5893062916704,31735.87905248138,3396.239843217625,5533.710830722337,564.556100663716,311.0712601081582,0.6317262041944469
Sugarcane,2006,Kharif,Gujarat,128.22631868005,830.3161298686891,42808.73172718473,3713.481753926385,4655.349810263497,596.9383683379575,333.85292635594544,0.5535440865791261
Potato,2016,Kharif,Madhya Pradesh,1733.2065728132402,930.4119416004701,437858.30068193417,16857.971164563784,4443.802408343638,7702.027542424499,252.6290331170554,0.6202746277336467
Rice,2016,Kharif,Rajasthan,197.36780510176726,623.0471614903713,29461.592521520608,1558.3835008586022,5058.8962469422095,998.4632484965518,149.27253462807448,0.4153647743269142
Groundnut,2017,Kharif,Andhra Pradesh,218.22140832071722,524.1675512466212,15766.961621303079,529.8655379000345,1672.8910761806517,365.06064661130205,72.25213026822087,0.34944503416441414
Maize,2020,Whole Year,Tamil Nadu,451.1731450613033,1068.4699476467222,130103.17672580203,12671.381579578083,4494.130015672414,2027.6307734853272,288.36640245536825,0.7123132984311481
Rice,2007,Kharif,Bihar,1079.945624819304,1101.3520875600075,93513.44224205984,11083.687518619556,2387.3166329004257,2578.1721527591667,86.5908802192763,0.734234725040005
Sugarcane,2019,Whole Year,Rajasthan,82.97031799375024,1150.744055311006,9656.151438813447,720.7142151969565,6531.734342811167,541.9400754737418,116.38079342471363,0.7671627035406706
Maize,2015,Rabi,Rajasthan,134.91701236307756,1034.725990699091,6308.793219310012,539.9471612416771,2125.033854862469,286.7032188684381,46.760546418952025,0.6898173271327274
Potato,2015,Rabi,Punjab,35.70339914105106,1012.6103985827233,1973.247304472689,186.68746098513424,962.0776129540322,34.34944101996744,55.26777147120114,0.6750735990551489
Maize,2019,Whole Year,Karnataka,171.4606385603209,508.6157951595924,17757.099069403415,753.3610912954389,1214.2740794516676,208.20020905002875,103.56370545742696,0.3390771967730616
Potato,2008,Rabi,Gujarat,483.52936028659343,830.6839748939819,63674.95189679146,3412.985365967913,4245.309519075101,2052.7317959769694,131.6878707407769,0.553789316595988
Rice,2009,Rabi,Maharashtra,158.04999729368447,1122.5735672113958,12391.926380639872,758.7839372034147,2764.6435663549864,436.95190818040777,78.40510340290301,0.7483823781409306
Sugarcane,2005,Kharif,Andhra Pradesh,2021.864749360636,807.566478965393,287459.7148082433,22841.212959930082,2364.4147476283997,4780.5268310982865,142.1755411182401,0.5383776526435954
Cotton,2011,Kharif,Punjab,281.30572378724185,1181.4758933312507,33835.55814808212,3554.4002712081597,3954.414801453046,1112.3995178777316,120.28037571561377,0.7876505955541672
Sugarcane,2020,Kharif,Karnataka,216.43301629614933,989.1557190914309,16025.482170304365,727.8830805514584,3236.705516952715,700.5299378964634,74.04361148105241,0.6594371460609539
Potato,2018,Whole Year,Karnataka,160.36244602829245,985.6858954841799,147732.29020162925,9911.193900214072,7021.343842856352,1125.9598730461353,921.2399402760739,0.6571239303227866
Wheat,2014,Whole Year,Uttar Pradesh,47.85486433059004,1143.2709389085967,10753.062996287146,1023.1904090287763,2776.2378775392217,132.8564869790847,224.70156684601687,0.7621806259390644
Groundnut,2020,Rabi,Gujarat,219.55466249675445,1268.314393041707,26948.889053137158,774.4706467185998,5048.852137819671,1108.499027115015,122.74341499596042,0.8455429286944713
Soybean,2011,Kharif,Uttar Pradesh,376.17856431596465,1368.6095381404814,28047.64426109324,1999.498211519315,1996.161663245934,750.9132286224236,74.55938993252977,0.912406358760321
Cotton,2013,Whole Year,Punjab,212.3670813000534,1942.3691512577354,37563.300216447096,1293.6038185977727,11655.091179506195,2475.1576960777275,176.8791094481066,1.294912767505157
Maize,2008,Whole Year,Karnataka,322.8978196235568,1438.7018564250861,73688.09855094802,5446.647674586942,11089.525331031362,3580.7835500502288,228.20872137463064,0.9591345709500574
Cotton,2018,Kharif,Maharashtra,109.41943404601255,383.8002337397777,20393.753006171504,1973.7538348017895,3174.4244542406122,347.3437272048301,186.38145210653911,0.25586682249318515
Groundnut,2018,Whole Year,Andhra Pradesh,54.94499773618875,562.2620378746252,35975.74374978546,1571.9508091884932,3530.310178344077,193.97288475715942,654.7592179822867,0.3748413585830835
Maize,2010,Kharif,Uttar Pradesh,215.41137454360714,926.4089438101727,7485.192549307878,785.5548240801326,1382.8512234374334,297.8818828299663,34.74836259304683,0.6176059625401151
Groundnut,2015,Rabi,Karnataka,318.85240247664393,706.687339213092,36979.60081658625,1977.6842505892769,4431.585220682313,1413.0215943945436,115.97717479734223,0.471124892808728
Maize,2006,Rabi,Andhra Pradesh,199.85073402324142,1225.7235872167398,62507.53459488513,2442.6998377994782,5349.188731448969,1069.0392944089278,312.77110339567673,0.8171490581444932
Cotton,2016,Rabi,Gujarat,312.379478023665,1273.4665580356354,24278.663315490077,1615.3162704844008,2968.704173038086,927.3622599803134,77.7216975618699,0.8489777053570903
Maize,2016,Kharif,Bihar,621.3975083441087,832.4193351585367,28194.01589008087,3033.8877963794234,1347.1318987810798,837.104405313431,45.37194873087259,0.5549462234390244
Maize,2018,Whole Year,Andhra Pradesh,618.5641215406912,1585.3538391832603,52425.72735544082,1409.9011341977607,4233.013471900527,2618.390259716061,84.75390914180605,1.0569025594555068
Wheat,2008,Rabi,Karnataka,684.6074704744684,1704.3900055241204,232057.34142987328,12242.683186449492,5218.754391891023,3572.798243260036,338.96408005750436,1.1362600036827468
Sugarcane,2006,Rabi,Punjab,817.6147262124902,234.67742589498107,50900.94031642209,4342.680754386636,943.067346941798,771.0657506697576,62.25541038407548,0.1564516172633207
Sugarcane,2014,Rabi,Uttar Pradesh,444.29925324872505,407.0049204620203,50039.9331925041,2790.13094189455,1827.2636538283482,811.851876884472,112.62664257617158,0.27133661364134687
Soybean,2009,Whole Year,Uttar Pradesh,375.2494464969396,1543.7580682017733,91046.99170152051,2465.771000099309,7520.614432289171,2822.106403033407,242.630582273925,1.0291720454678488
Soybean,2019,Whole Year,Tamil Nadu,2518.8399112029138,1441.4230434300152,261598.3216707825,13917.003736355893,5440.091307513417,13702.719105952838,103.85666850333965,0.9609486956200102
Potato,2011,Kharif,Karnataka,626.6221933938463,1276.1933179214946,57433.343727613035,5863.711135591215,5493.386662625708,3442.2779996950217,91.65545736027718,0.8507955452809963
Potato,2017,Rabi,Tamil Nadu,88.7478854886731,1054.9228841591657,6292.229637032021,734.956031627158,2806.5188441454525,249.07261300202381,70.90005133513968,0.7032819227727771
Potato,2005,Whole Year,Maharashtra,26.16293649986163,1003.5974343051573,2911.0987144210126,69.80209132894002,3061.062105768264,80.08637349534781,111.26804188957951,0.6690649562034382
Wheat,2019,Kharif,Maharashtra,183.20706378700325,1291.469745042305,7410.6805244001625,570.0916605084415,1522.342479059203,278.9038956666641,40.44975325305049,0.8609798300282033
Soybean,2014,Rabi,Karnataka,517.8524891778025,1129.414489115771,46947.38777395879,1433.3198659032296,2705.8418846205705,1401.2269552723185,90.65783935594757,0.7529429927438474
Groundnut,2014,Whole Year,Uttar Pradesh,773.3564972933983,1638.4752181392842,323306.49957027024,28463.792007524364,11118.329072167735,8598.432027006998,418.0562272403244,1.0923168120928561
Potato,2011,Whole Year,Gujarat,54.567094032663924,743.4402231776446,25017.683925010548,520.0982000736276,4276.165846111015,233.33794382400563,458.47565036237654,0.49562681545176307
Potato,2014,Kharif,Madhya Pradesh,587.1652673956906,1058.0979578346871,236651.75696434354,5081.898301702932,2338.871133653311,1373.3038945956087,403.0411369766256,0.7053986385564581
Cotton,2017,Rabi,Maharashtra,954.9158523853419,1450.6508917419314,130639.24099089629,12761.883906420868,4824.308955608364,4606.809098514999,136.80707118283215,0.9671005944946209
Rice,2010,Rabi,Uttar Pradesh,508.00143648976734,1123.9881842062846,247089.31636329615,6781.003627121589,8682.916417688737,4410.934013106464,486.3949166574321,0.7493254561375231
Groundnut,2010,Whole Year,Rajasthan,402.97342303809614,1352.9217008824407,472994.2495779066,23894.802692992038,6809.336825630424,2743.981769243656,1173.7604083463114,0.9019478005882938
Potato,2016,Rabi,Rajasthan,208.6435449695009,1346.3798139369374,31549.176024056833,3653.522118302519,12000.0,2503.722539634011,151.21088950376407,0.8975865426246249
Potato,2012,Kharif,Tamil Nadu,140.8925471734264,858.8215577564597,7899.93649808789,936.3376962376742,1008.8344919490536,142.1372612471117,56.07064856570276,0.5725477051709731
Potato,2012,Whole Year,Andhra Pradesh,628.0724863161361,590.6995215441907,228758.3482353359,8267.392173257987,3181.4407215042756,1998.1753840225922,364.2228456417241,0.39379968102946045
Rice,2010,Whole Year,Gujarat,492.7570925255278,713.4976321265844,27578.948741569366,2098.4875088640947,1816.9077644343338,895.2941873897189,55.96864897513496,0.4756650880843896
Rice,2007,Kharif,Tamil Nadu,165.24604483853426,562.30510342313,9148.546031066664,694.510800187384,1065.5351754854612,176.075473385306,55.36317701283514,0.37487006894875335
Wheat,2009,Whole Year,Rajasthan,5169.4812211900635,214.80686355158014,99617.96715690478,6498.883820327673,829.4617064663994,4287.886715274316,19.27039927112295,0.1432045757010534
Groundnut,2006,Rabi,Gujarat,39.97448237106387,1541.2926138456542,9008.586303142583,1013.1958440879328,8020.089195111023,320.5989141443254,225.35842289389052,1.0275284092304362
Wheat,2019,Rabi,Madhya Pradesh,185.20114350706518,201.28964690925147,3091.607951922822,294.9498819852269,730.6437832505972,135.31606415433887,16.69324440107942,0.134193097939501
Maize,2018,Whole Year,Andhra Pradesh,96.96240649434903,1887.657101105669,32432.85949761462,3128.236658663726,7223.4191404698,700.400102977294,334.4890114655396,1.2584380674037794
Rice,2009,Kharif,Tamil Nadu,388.0022185833293,812.4957007752573,282861.8873557715,13282.329571485356,6489.393686533304,2517.8991476355723,729.0213143330845,0.5416638005168383
Cotton,2018,Kharif,Rajasthan,23.599927361816817,924.7401077013624,20561.90443757171,1304.2822538872351,4225.151624473287,99.7132714302319,871.2698188571361,0.6164934051342416
Soybean,2013,Rabi,Maharashtra,1122.282152752358,368.2979254156663,63981.912585234444,4398.2682984875,508.70496521940396,570.9105034822461,57.01054091283643,0.2455319502771109
Cotton,2014,Kharif,Maharashtra,817.7366999565537,1223.0550842739306,22999.44608718873,1147.470059393026,1519.4329407801333,1242.496078798828,28.125735445664468,0.8153700561826204
Soybean,2005,Whole Year,Tamil Nadu,337.250279858138,932.5984787309405,18377.995029720063,541.8159606601429,2323.8521951215353,783.7198031536861,54.49363907852245,0.6217323191539603
Rice,2014,Whole Year,Madhya Pradesh,168.61386884191475,1077.4939358800943,56087.94990405927,1830.4819860969258,4540.046883962823,765.5148698286512,332.6413793200188,0.7183292905867296
Rice,2009,Rabi,Madhya Pradesh,577.9988162611659,695.7944023558803,174034.72047904547,6624.999338740961,5632.830997029213,3255.769648482088,301.09874896423446,0.46386293490392017
Rice,2016,Rabi,Karnataka,363.01627876794953,1266.3670979351064,105592.9349197306,4262.294026573025,8877.373615517918,3222.6311351380928,290.87658349125616,0.8442447319567375
Wheat,2010,Rabi,Andhra Pradesh,766.9486533911784,679.2371667221546,160353.99038448307,7091.844590157167,4677.506936038058,3587.407645822285,209.08047712901492,0.4528247778147697
Groundnut,2018,Kharif,Uttar Pradesh,211.25303304732887,1085.4448033368037,303953.13815590425,13843.850510803317,6646.460425260223,1404.0849238652615,1438.8107653242876,0.7236298688912025
Soybean,2015,Whole Year,Madhya Pradesh,196.80845718045043,1257.8917699029685,23251.779182687143,1524.6571671754778,6762.574553697337,1330.931864480946,118.14420739738827,0.8385945132686456
Groundnut,2011,Whole Year,Andhra Pradesh,891.8383562842658,1703.0890708351344,58681.62296345398,4163.890644902874,6547.885004379423,5839.6549994441375,65.79849649878673,1.1353927138900897
